,中华人民共和国,0,,1645349604927082496,0,0,,1,7270
211204000000,清河区,3,,1645349758610575361,0,0,1645349641505607688,1260,1261
211221000000,铁岭县,3,,1645349758610575362,0,0,1645349641505607688,1262,1263
211223000000,西丰县,3,,1645349758610575363,0,0,1645349641505607688,1264,1265
211224000000,昌图县,3,,1645349758610575364,0,0,1645349641505607688,1266,1267
211281000000,调兵山市,3,,1645349758610575365,0,0,1645349641505607688,1268,1269
211282000000,开原市,3,,1645349758610575366,0,0,1645349641505607688,1270,1271
211301000000,市辖区,3,,1645349761026494464,0,0,1645349641505607689,1274,1275
211302000000,双塔区,3,,1645349761026494465,0,0,1645349641505607689,1276,1277
211303000000,龙城区,3,,1645349761026494466,0,0,1645349641505607689,1278,1279
211321000000,朝阳县,3,,1645349761026494467,0,0,1645349641505607689,1280,1281
211322000000,建平县,3,,1645349761026494468,0,0,1645349641505607689,1282,1283
211324000000,喀喇沁左翼蒙古族自治县,3,,1645349761026494469,0,0,1645349641505607689,1284,1285
211381000000,北票市,3,,1645349761026494470,0,0,1645349641505607689,1286,1287
211382000000,凌源市,3,,1645349761026494471,0,0,1645349641505607689,1288,1289
211401000000,市辖区,3,,1645349762700021760,0,0,1645349641505607690,1292,1293
211402000000,连山区,3,,1645349762700021761,0,0,1645349641505607690,1294,1295
211403000000,龙港区,3,,1645349762704216064,0,0,1645349641505607690,1296,1297
211404000000,南票区,3,,1645349762704216065,0,0,1645349641505607690,1298,1299
211421000000,绥中县,3,,1645349762704216066,0,0,1645349641505607690,1300,1301
211422000000,建昌县,3,,1645349762704216067,0,0,1645349641505607690,1302,1303
211481000000,兴城市,3,,1645349762704216068,0,0,1645349641505607690,1304,1305
220101000000,市辖区,3,,1645349764314828800,0,0,1645349645846712320,1310,1311
220102000000,南关区,3,,1645349764314828801,0,0,1645349645846712320,1312,1313
220103000000,宽城区,3,,1645349764314828802,0,0,1645349645846712320,1314,1315
220104000000,朝阳区,3,,1645349764314828803,0,0,1645349645846712320,1316,1317
220105000000,二道区,3,,1645349764314828804,0,0,1645349645846712320,1318,1319
220106000000,绿园区,3,,1645349764314828805,0,0,1645349645846712320,1320,1321
220112000000,双阳区,3,,1645349764314828806,0,0,1645349645846712320,1322,1323
220113000000,九台区,3,,1645349764314828807,0,0,1645349645846712320,1324,1325
220122000000,农安县,3,,1645349764314828808,0,0,1645349645846712320,1326,1327
220171000000,长春经济技术开发区,3,,1645349764314828809,0,0,1645349645846712320,1328,1329
220172000000,长春净月高新技术产业开发区,3,,1645349764314828810,0,0,1645349645846712320,1330,1331
220173000000,长春高新技术产业开发区,3,,1645349764314828811,0,0,1645349645846712320,1332,1333
220174000000,长春汽车经济技术开发区,3,,1645349764314828812,0,0,1645349645846712320,1334,1335
220182000000,榆树市,3,,1645349764314828813,0,0,1645349645846712320,1336,1337
220183000000,德惠市,3,,1645349764314828814,0,0,1645349645846712320,1338,1339
220184000000,公主岭市,3,,1645349764314828815,0,0,1645349645846712320,1340,1341
220201000000,市辖区,3,,1645349766655250432,0,0,1645349645850906624,1344,1345
220202000000,昌邑区,3,,1645349766655250433,0,0,1645349645850906624,1346,1347
220203000000,龙潭区,3,,1645349766655250434,0,0,1645349645850906624,1348,1349
220204000000,船营区,3,,1645349766655250435,0,0,1645349645850906624,1350,1351
220211000000,丰满区,3,,1645349766655250436,0,0,1645349645850906624,1352,1353
220221000000,永吉县,3,,1645349766655250437,0,0,1645349645850906624,1354,1355
220271000000,吉林经济开发区,3,,1645349766655250438,0,0,1645349645850906624,1356,1357
220272000000,吉林高新技术产业开发区,3,,1645349766655250439,0,0,1645349645850906624,1358,1359
220273000000,吉林中国新加坡食品区,3,,1645349766655250440,0,0,1645349645850906624,1360,1361
220281000000,蛟河市,3,,1645349766655250441,0,0,1645349645850906624,1362,1363
220282000000,桦甸市,3,,1645349766655250442,0,0,1645349645850906624,1364,1365
220283000000,舒兰市,3,,1645349766655250443,0,0,1645349645850906624,1366,1367
220284000000,磐石市,3,,1645349766655250444,0,0,1645349645850906624,1368,1369
220301000000,市辖区,3,,1645349768735625216,0,0,1645349645850906625,1372,1373
220302000000,铁西区,3,,1645349768735625217,0,0,1645349645850906625,1374,1375
220303000000,铁东区,3,,1645349768735625218,0,0,1645349645850906625,1376,1377
220322000000,梨树县,3,,1645349768735625219,0,0,1645349645850906625,1378,1379
220323000000,伊通满族自治县,3,,1645349768735625220,0,0,1645349645850906625,1380,1381
220382000000,双辽市,3,,1645349768735625221,0,0,1645349645850906625,1382,1383
220401000000,市辖区,3,,1645349770300100608,0,0,1645349645850906626,1386,1387
220402000000,龙山区,3,,1645349770304294912,0,0,1645349645850906626,1388,1389
220403000000,西安区,3,,1645349770304294913,0,0,1645349645850906626,1390,1391
220421000000,东丰县,3,,1645349770304294914,0,0,1645349645850906626,1392,1393
220422000000,东辽县,3,,1645349770304294915,0,0,1645349645850906626,1394,1395
220501000000,市辖区,3,,1645349771671638016,0,0,1645349645850906627,1398,1399
220502000000,东昌区,3,,1645349771671638017,0,0,1645349645850906627,1400,1401
220503000000,二道江区,3,,1645349771671638018,0,0,1645349645850906627,1402,1403
220521000000,通化县,3,,1645349771671638019,0,0,1645349645850906627,1404,1405
220523000000,辉南县,3,,1645349771671638020,0,0,1645349645850906627,1406,1407
220524000000,柳河县,3,,1645349771671638021,0,0,1645349645850906627,1408,1409
220581000000,梅河口市,3,,1645349771671638022,0,0,1645349645850906627,1410,1411
220582000000,集安市,3,,1645349771671638023,0,0,1645349645850906627,1412,1413
220601000000,市辖区,3,,1645349773131255808,0,0,1645349645850906628,1416,1417
220602000000,浑江区,3,,1645349773131255809,0,0,1645349645850906628,1418,1419
220605000000,江源区,3,,1645349773131255810,0,0,1645349645850906628,1420,1421
220621000000,抚松县,3,,1645349773131255811,0,0,1645349645850906628,1422,1423
220622000000,靖宇县,3,,1645349773131255812,0,0,1645349645850906628,1424,1425
220623000000,长白朝鲜族自治县,3,,1645349773131255813,0,0,1645349645850906628,1426,1427
220681000000,临江市,3,,1645349773131255814,0,0,1645349645850906628,1428,1429
220701000000,市辖区,3,,1645349774620233728,0,0,1645349645850906629,1432,1433
220702000000,宁江区,3,,1645349774620233729,0,0,1645349645850906629,1434,1435
220721000000,前郭尔罗斯蒙古族自治县,3,,1645349774620233730,0,0,1645349645850906629,1436,1437
220722000000,长岭县,3,,1645349774620233731,0,0,1645349645850906629,1438,1439
220723000000,乾安县,3,,1645349774620233732,0,0,1645349645850906629,1440,1441
220771000000,吉林松原经济开发区,3,,1645349774620233733,0,0,1645349645850906629,1442,1443
220781000000,扶余市,3,,1645349774620233734,0,0,1645349645850906629,1444,1445
220801000000,市辖区,3,,1645349776012742656,0,0,1645349645850906630,1448,1449
220802000000,洮北区,3,,1645349776012742657,0,0,1645349645850906630,1450,1451
220821000000,镇赉县,3,,1645349776012742658,0,0,1645349645850906630,1452,1453
220822000000,通榆县,3,,1645349776012742659,0,0,1645349645850906630,1454,1455
220871000000,吉林白城经济开发区,3,,1645349776012742660,0,0,1645349645850906630,1456,1457
220881000000,洮南市,3,,1645349776012742661,0,0,1645349645850906630,1458,1459
220882000000,大安市,3,,1645349776016936960,0,0,1645349645850906630,1460,1461
222401000000,延吉市,3,,1645349777539469312,0,0,1645349645855100928,1464,1465
222402000000,图们市,3,,1645349777539469313,0,0,1645349645855100928,1466,1467
222403000000,敦化市,3,,1645349777539469314,0,0,1645349645855100928,1468,1469
222404000000,珲春市,3,,1645349777539469315,0,0,1645349645855100928,1470,1471
222405000000,龙井市,3,,1645349777539469316,0,0,1645349645855100928,1472,1473
222406000000,和龙市,3,,1645349777539469317,0,0,1645349645855100928,1474,1475
222424000000,汪清县,3,,1645349777539469318,0,0,1645349645855100928,1476,1477
222426000000,安图县,3,,1645349777539469319,0,0,1645349645855100928,1478,1479
230101000000,市辖区,3,,1645349779225579520,0,0,1645349649797746688,1484,1485
230102000000,道里区,3,,1645349779225579521,0,0,1645349649797746688,1486,1487
230103000000,南岗区,3,,1645349779225579522,0,0,1645349649797746688,1488,1489
230104000000,道外区,3,,1645349779225579523,0,0,1645349649797746688,1490,1491
230108000000,平房区,3,,1645349779225579524,0,0,1645349649797746688,1492,1493
230109000000,松北区,3,,1645349779225579525,0,0,1645349649797746688,1494,1495
230110000000,香坊区,3,,1645349779225579526,0,0,1645349649797746688,1496,1497
230111000000,呼兰区,3,,1645349779225579527,0,0,1645349649797746688,1498,1499
230112000000,阿城区,3,,1645349779225579528,0,0,1645349649797746688,1500,1501
230113000000,双城区,3,,1645349779225579529,0,0,1645349649797746688,1502,1503
230123000000,依兰县,3,,1645349779225579530,0,0,1645349649797746688,1504,1505
230124000000,方正县,3,,1645349779225579531,0,0,1645349649797746688,1506,1507
230125000000,宾县,3,,1645349779225579532,0,0,1645349649797746688,1508,1509
230126000000,巴彦县,3,,1645349779225579533,0,0,1645349649797746688,1510,1511
230127000000,木兰县,3,,1645349779225579534,0,0,1645349649797746688,1512,1513
230128000000,通河县,3,,1645349779225579535,0,0,1645349649797746688,1514,1515
230129000000,延寿县,3,,1645349779229773824,0,0,1645349649797746688,1516,1517
230183000000,尚志市,3,,1645349779229773825,0,0,1645349649797746688,1518,1519
230184000000,五常市,3,,1645349779229773826,0,0,1645349649797746688,1520,1521
230201000000,市辖区,3,,1645349781754744832,0,0,1645349649797746689,1524,1525
230202000000,龙沙区,3,,1645349781754744833,0,0,1645349649797746689,1526,1527
230203000000,建华区,3,,1645349781754744834,0,0,1645349649797746689,1528,1529
230204000000,铁锋区,3,,1645349781754744835,0,0,1645349649797746689,1530,1531
230205000000,昂昂溪区,3,,1645349781754744836,0,0,1645349649797746689,1532,1533
230206000000,富拉尔基区,3,,1645349781754744837,0,0,1645349649797746689,1534,1535
230207000000,碾子山区,3,,1645349781754744838,0,0,1645349649797746689,1536,1537
230208000000,梅里斯达斡尔族区,3,,1645349781754744839,0,0,1645349649797746689,1538,1539
230221000000,龙江县,3,,1645349781754744840,0,0,1645349649797746689,1540,1541
230223000000,依安县,3,,1645349781754744841,0,0,1645349649797746689,1542,1543
230224000000,泰来县,3,,1645349781754744842,0,0,1645349649797746689,1544,1545
230225000000,甘南县,3,,1645349781754744843,0,0,1645349649797746689,1546,1547
230227000000,富裕县,3,,1645349781754744844,0,0,1645349649797746689,1548,1549
230229000000,克山县,3,,1645349781754744845,0,0,1645349649797746689,1550,1551
230230000000,克东县,3,,1645349781754744846,0,0,1645349649797746689,1552,1553
230231000000,拜泉县,3,,1645349781754744847,0,0,1645349649797746689,1554,1555
230281000000,讷河市,3,,1645349781758939136,0,0,1645349649797746689,1556,1557
230301000000,市辖区,3,,1645349783872868352,0,0,1645349649797746690,1560,1561
230302000000,鸡冠区,3,,1645349783872868353,0,0,1645349649797746690,1562,1563
230303000000,恒山区,3,,1645349783872868354,0,0,1645349649797746690,1564,1565
230304000000,滴道区,3,,1645349783872868355,0,0,1645349649797746690,1566,1567
230305000000,梨树区,3,,1645349783872868356,0,0,1645349649797746690,1568,1569
230306000000,城子河区,3,,1645349783872868357,0,0,1645349649797746690,1570,1571
230307000000,麻山区,3,,1645349783872868358,0,0,1645349649797746690,1572,1573
230321000000,鸡东县,3,,1645349783872868359,0,0,1645349649797746690,1574,1575
230381000000,虎林市,3,,1645349783872868360,0,0,1645349649797746690,1576,1577
230382000000,密山市,3,,1645349783872868361,0,0,1645349649797746690,1578,1579
230401000000,市辖区,3,,1645349785705779200,0,0,1645349649797746691,1582,1583
230402000000,向阳区,3,,1645349785705779201,0,0,1645349649797746691,1584,1585
230403000000,工农区,3,,1645349785705779202,0,0,1645349649797746691,1586,1587
230404000000,南山区,3,,1645349785705779203,0,0,1645349649797746691,1588,1589
230405000000,兴安区,3,,1645349785705779204,0,0,1645349649797746691,1590,1591
230406000000,东山区,3,,1645349785705779205,0,0,1645349649797746691,1592,1593
230407000000,兴山区,3,,1645349785705779206,0,0,1645349649797746691,1594,1595
230421000000,萝北县,3,,1645349785705779207,0,0,1645349649797746691,1596,1597
230422000000,绥滨县,3,,1645349785705779208,0,0,1645349649797746691,1598,1599
230501000000,市辖区,3,,1645349787320586240,0,0,1645349649801940992,1602,1603
230502000000,尖山区,3,,1645349787320586241,0,0,1645349649801940992,1604,1605
230503000000,岭东区,3,,1645349787320586242,0,0,1645349649801940992,1606,1607
230505000000,四方台区,3,,1645349787320586243,0,0,1645349649801940992,1608,1609
230506000000,宝山区,3,,1645349787320586244,0,0,1645349649801940992,1610,1611
230521000000,集贤县,3,,1645349787320586245,0,0,1645349649801940992,1612,1613
230522000000,友谊县,3,,1645349787320586246,0,0,1645349649801940992,1614,1615
230523000000,宝清县,3,,1645349787320586247,0,0,1645349649801940992,1616,1617
230524000000,饶河县,3,,1645349787324780544,0,0,1645349649801940992,1618,1619
230601000000,市辖区,3,,1645349789015085056,0,0,1645349649801940993,1622,1623
230602000000,萨尔图区,3,,1645349789015085057,0,0,1645349649801940993,1624,1625
230603000000,龙凤区,3,,1645349789015085058,0,0,1645349649801940993,1626,1627
230604000000,让胡路区,3,,1645349789015085059,0,0,1645349649801940993,1628,1629
230605000000,红岗区,3,,1645349789015085060,0,0,1645349649801940993,1630,1631
230606000000,大同区,3,,1645349789015085061,0,0,1645349649801940993,1632,1633
230621000000,肇州县,3,,1645349789015085062,0,0,1645349649801940993,1634,1635
230622000000,肇源县,3,,1645349789019279360,0,0,1645349649801940993,1636,1637
230623000000,林甸县,3,,1645349789019279361,0,0,1645349649801940993,1638,1639
230624000000,杜尔伯特蒙古族自治县,3,,1645349789019279362,0,0,1645349649801940993,1640,1641
230671000000,大庆高新技术产业开发区,3,,1645349789019279363,0,0,1645349649801940993,1642,1643
230701000000,市辖区,3,,1645349790705389568,0,0,1645349649801940994,1646,1647
230717000000,伊美区,3,,1645349790705389569,0,0,1645349649801940994,1648,1649
230718000000,乌翠区,3,,1645349790705389570,0,0,1645349649801940994,1650,1651
230719000000,友好区,3,,1645349790705389571,0,0,1645349649801940994,1652,1653
230722000000,嘉荫县,3,,1645349790705389572,0,0,1645349649801940994,1654,1655
230723000000,汤旺县,3,,1645349790705389573,0,0,1645349649801940994,1656,1657
230724000000,丰林县,3,,1645349790705389574,0,0,1645349649801940994,1658,1659
230725000000,大箐山县,3,,1645349790705389575,0,0,1645349649801940994,1660,1661
230726000000,南岔县,3,,1645349790705389576,0,0,1645349649801940994,1662,1663
230751000000,金林区,3,,1645349790705389577,0,0,1645349649801940994,1664,1665
230781000000,铁力市,3,,1645349790705389578,0,0,1645349649801940994,1666,1667
230801000000,市辖区,3,,1645349792601214976,0,0,1645349649801940995,1670,1671
230803000000,向阳区,3,,1645349792601214977,0,0,1645349649801940995,1672,1673
230804000000,前进区,3,,1645349792601214978,0,0,1645349649801940995,1674,1675
230805000000,东风区,3,,1645349792601214979,0,0,1645349649801940995,1676,1677
230811000000,郊区,3,,1645349792601214980,0,0,1645349649801940995,1678,1679
230822000000,桦南县,3,,1645349792601214981,0,0,1645349649801940995,1680,1681
230826000000,桦川县,3,,1645349792601214982,0,0,1645349649801940995,1682,1683
230828000000,汤原县,3,,1645349792601214983,0,0,1645349649801940995,1684,1685
230881000000,同江市,3,,1645349792601214984,0,0,1645349649801940995,1686,1687
230882000000,富锦市,3,,1645349792601214985,0,0,1645349649801940995,1688,1689
230883000000,抚远市,3,,1645349792601214986,0,0,1645349649801940995,1690,1691
230901000000,市辖区,3,,1645349794283130880,0,0,1645349649801940996,1694,1695
230902000000,新兴区,3,,1645349794283130881,0,0,1645349649801940996,1696,1697
